wt_soft,wt_hard,wt_uni_soft,wt_uni_hard,wqn
0.10642165826561531,0.12291881067290893,0.8476118203485518,0.4897535683176684,0.22480980688453484
0.056140745223775934,0.05563538360535068,0.3554678946837204,0.09778756178125252,0.28012240711217007
0.032103029852693976,0.03266820692905671,0.18132340816117118,0.05644975704844279,0.15682185800769655
0.039573949061107394,0.04026170592308906,0.19551508708283727,0.07357516848902128,0.06839414210274024
0.0614187393544354,0.06180562098557036,0.3351860419874761,0.0959395671194896,0.07119279923671466
0.04300775207875057,0.04291164734636155,0.17224590086625918,0.05810537970400943,0.06986252933978362
0.03289304808622169,0.03353371091887291,0.21147985813859776,0.05610288218743898,0.29731415726259547
0.05107925553573182,0.05852150089739999,0.4010089799605246,0.15605049917099825,0.06515749934137369
0.07917522641726166,0.076266799937417,0.6106804365651597,0.15081022819259268,0.1238533891241322
0.13758175545887763,0.14200008009451948,0.7746361729620217,0.4858292272286961,0.20421249348530407
0.06017288701041931,0.06131811165854464,0.41031463908880594,0.12389602648212376,0.11645969001923136
0.10869118705037195,0.10851784429429888,0.7886306264552316,0.39645660494081314,0.19503945541804046
0.02976438420355654,0.031149351704825096,0.20255766174374482,0.05394283880261396,0.5481322487261515
0.05849928684920777,0.061013985683412715,0.4720594713071938,0.14178029036300704,0.4387326687486336
0.09346196570697439,0.09633101269947901,0.6382111575609964,0.21806149339113767,0.12114231602419638
0.06097117245931827,0.06242347610464253,0.5148532932348575,0.1744504466692584,0.09821437929585465
0.049207900418546585,0.047782125601745225,0.3563912566609474,0.13105339060109153,0.07768911824100641
0.055278897309545334,0.062373584177027076,0.5140671459990919,0.15504565801268463,0.20344730413000597
0.07371973471690886,0.07429655770540343,0.46250763236576603,0.20022105617426336,0.4832811403125609
0.05086249209680499,0.05670006482583904,0.3449707982227788,0.13261042296558043,0.3413206555798067
0.07705914492598885,0.07669229783123312,0.5554051662868872,0.21501955275044238,0.14766300240773828
0.04190011969572134,0.0416575357436639,0.34066861483260236,0.10876353975622144,0.11659651497454174
0.047825262502988054,0.04802426614499219,0.26706572776717974,0.09091385290586106,0.05493510250566702
0.04868131914794697,0.048436724674949166,0.28531279178428803,0.09060800948329473,0.15564049782396677
0.06437520524631056,0.06274416163645537,0.4431070284807258,0.1557247114373863,0.11252941602400586
0.15851405841110947,0.16226839205215987,0.9894556042219635,0.8943409428601597,0.23585786053431057
0.05306360779464,0.054473838746580315,0.3458495229205705,0.10440432112431593,0.6735510836564145
0.059060079392811896,0.0593410778503905,0.39711360072493246,0.14697062860042204,0.12135090482117016
0.06992137413628814,0.07244910964399914,0.4812059993260921,0.15184764264598635,0.6244398118438849
0.031378835578121884,0.03156167002124009,0.1938978168302175,0.05369951652793011,0.038989100722974866
0.07703037909920203,0.07834319292544242,0.47091243737617716,0.15556468785137326,0.10572711466780921
0.06673983638817779,0.07953984768718358,0.6088970140687591,0.22959057392645368,0.07145621669321497
0.07253675383699423,0.07383211879085211,0.4579486781985178,0.18748031188496617,0.08844834266426263
0.031796931470905176,0.03187894103391712,0.16490706494781315,0.052450565178974236,0.23311490717151956
0.08870182890752262,0.09457590686649021,0.5779286420668259,0.2440028850895221,0.11011701627806905
0.056897081426500073,0.058703771005849635,0.28330386737149427,0.10762331636127814,0.33969808399618956
0.06453451619617036,0.06318287862357232,0.6103078929463314,0.2154716928136456,0.07729018437602295
0.07762166206032259,0.08108758040563432,0.5034318280914593,0.21849297515100524,0.2447697862440003
0.04607197339772235,0.04737118149314191,0.26691534823133667,0.09386140713421978,0.2560132760480083
0.0730070620198363,0.07458888552700949,0.54913147587418,0.2193145085990629,0.29548834952501213
0.10672530169447625,0.11116668695478048,0.597824060299905,0.35170005585802316,0.11362537263467413
0.042398715692690776,0.04240777333012141,0.3160241350083513,0.08097018273573947,0.056952346290699486
0.1065762671897944,0.10715627779153623,0.6346432233480491,0.3454776407531106,0.2382464006265449
0.043250188097851035,0.043393400948609745,0.20402727548021407,0.06798168093638633,0.055099335420988806
0.11477484082609352,0.11646064474021364,0.7883247779010524,0.5876426125769569,0.1605296402452599
0.0937897278179895,0.0979993087058986,0.7220868067652535,0.30171396671991024,0.12996264273045627
0.04347181395105489,0.04330442477103058,0.22042621483639033,0.0685723790866831,0.05429685580412812
0.05599767965369281,0.05785439164800479,0.417376478842096,0.14800125922722004,0.1683403511311713
0.10118096910843158,0.11081771133421407,0.6197043376929393,0.30973030660340856,0.11179522462359666
0.055909432847920354,0.05690042352298046,0.32867439416760086,0.12309980019020052,0.6656115361409743
0.09161088210364947,0.09889076821628454,0.6194175372066917,0.2554196308738328,0.10895044398797986
0.09577057842984227,0.09826505546209169,0.865930468125355,0.5357813180597832,0.19319573211254232
0.10187218967623798,0.10631676658251876,0.6416043663018428,0.31053718901349964,0.13639267845318614
0.1291132712594982,0.13091654791866708,0.7410164339901719,0.5330364916333016,0.12757480754070627
0.043999676075364196,0.04430750992005511,0.36475083156325167,0.1300513204184399,0.29027356843791385
0.04180965375128214,0.04296144496485811,0.28608893310299854,0.09633901028398732,0.09955539857105526
0.04563716801378238,0.053731716276728105,0.2807202653878907,0.1026157709147054,0.324139335390341
0.04064124483646977,0.04194488568107634,0.3033250892272571,0.09247670507613737,0.23347598350718235
0.16028501796461178,0.16908667302414887,0.8358682104461641,0.5500416925533607,0.15327632672909414
0.04189226527719565,0.041450279643432314,0.15629229590408217,0.06448075834304202,0.36308444101420034
0.07448751916109464,0.07413348699554406,0.5615310126101338,0.22244477293783538,0.13190668992587842
0.03779117898627445,0.03818939800344584,0.21336258708311476,0.06545231958351892,0.30480594975393493
0.08305718994873709,0.08991740162521579,0.49503265178648137,0.2668008432611964,0.11074640402727887
0.02271705573742858,0.021976946960727863,0.11978291061597975,0.03167311147671247,0.17824477581746523
0.06203684777445482,0.0665737314486697,0.5005213089074051,0.17123199730442315,0.7085652241606613
0.07624815818589753,0.07742669040176074,0.5963323525780284,0.26760049815021264,0.1312919190304428
0.0441888964841035,0.04563335735291954,0.29314866025220393,0.09000467504146487,0.48463400958739855
0.06846756836242018,0.06920432896149742,0.362420262505233,0.13760806531455827,0.12198444296025453
0.04432639349977568,0.04427120507422766,0.24778705430488293,0.07513348226678815,0.05420028035262942
0.059063706346878735,0.060438545698104584,0.4339353586540925,0.14203518160829204,0.7272247677784267
0.10221011482752503,0.10530997013980843,0.7070339675586982,0.3485928107828977,0.1452696730652905
0.0871664207244246,0.08442434581827267,0.6205968805160622,0.2812054301594755,0.16230958712585733
0.03706635979520088,0.03707361168690466,0.13751027847014557,0.04709898320933081,0.09445798136791346
0.04733783770335494,0.047795746864486725,0.39524342682493746,0.1330511396186832,0.09623776654491913
0.33989859644562787,0.3460357262127219,1.0003125461897435,1.0003125461897435,0.4609915839599198
0.028152900802257665,0.028627603511505145,0.17235658787423377,0.055310675236886084,0.29452235527107795
0.1201028719496785,0.12843974504947295,0.7113673397959676,0.3980754482675489,0.17071280328225852
0.06240924452853983,0.06364673959626922,0.432468084488569,0.13665686987276526,0.09833881370405166
0.039627479343118756,0.039787457523756765,0.18797625641409546,0.06964488125491673,0.24875291646263895
0.11676137977484677,0.12237783843814064,0.8661203029611579,0.5413541487277734,0.16915979111251087
0.059047763730859015,0.059323181187902925,0.36051015806054554,0.12577731640024536,0.07427401697523844
0.03582979613935828,0.040477951216210534,0.24340607497499128,0.07867642337774915,0.047839478805992354
0.03824199305059896,0.038230390166956764,0.12295064207278819,0.04568699955617912,0.11128866305741666
0.02548888274283344,0.025497451500891284,0.14866832741244157,0.03911600622251283,0.0825873297216449
0.04407403845924963,0.04619158403316194,0.29822422974775864,0.08326601526429322,0.06825700146149968
0.03128831376231092,0.03213791283694096,0.2641545394526231,0.075101837802222,0.5432743247476047
0.07525314315910815,0.07637113471743914,0.48794384215729353,0.259761184891041,0.08832785277429461
0.047399953566216166,0.04835360254578195,0.3701938746886737,0.10771302397087679,0.1196884788997972
0.17549254174393858,0.1791105096996378,0.8701597667169754,0.7606403739013193,0.26232337500545316
0.06074145824065569,0.0643862091060501,0.3593207830465773,0.12051442568482187,0.17277686260205796
0.061499389376601946,0.06306297635164111,0.42903913754192025,0.13791286199141245,0.09172971958099463
0.1347121536899019,0.14131713134115506,0.7493762826999826,0.46507291346903323,0.14349438760499345
0.11598472174647811,0.1260335392907612,0.7278779760764148,0.48313789144135444,0.1868198624504051
0.07060839440001478,0.08324943945545436,0.6424710219460125,0.3072827736335352,0.08272199650811193
0.0360493369010325,0.03674110765098112,0.25854077037517703,0.06178448333412334,0.10415416975739757
0.053627125323977065,0.053985983633898595,0.37426684080501244,0.11424701366089714,0.2927848992355739
0.04052769946579081,0.04055527604517448,0.22020103879176373,0.06722705975163781,0.29886051668372277
0.2401465190139123,0.25772674189911454,0.9868516604344213,0.9351428703743866,0.34576196558412803
0.04918078923912853,0.04936314019976332,0.2504741629785054,0.08041490015620079,0.09778647299787974
0.06500990701809575,0.06487179806517569,0.3237283098649532,0.11796447011599985,0.19638947913004032
0.02776292491756259,0.027731539857067236,0.1168627281041186,0.03682603546117122,0.40026336665393436
0.03334370051653802,0.033332134581554936,0.16683708919233378,0.06029037770415542,0.3280770511376293
0.07053293998593688,0.07035586266571914,0.5122748565209255,0.25078380638442105,0.2916599832531379
0.06866109063090083,0.07636320853800287,0.439855051637219,0.20564310027280308,0.0812234152953677
0.032340558028437855,0.0327128994294683,0.2510537444103756,0.07770327755825267,0.13523787939652565
0.0693321909935357,0.070800811286267,0.5052273537546814,0.19023605338909655,0.3699043438566898
0.05209194290427389,0.05185647619290252,0.33133134330661324,0.09000921572168305,0.5855801016637615
0.09415629774906252,0.09622552258820713,0.6684333289335925,0.3732700931331527,0.12749336716700935
0.20374162173279511,0.20912893307499872,0.9393531895312033,0.9306692538364381,0.2513713570609949
0.14926861946147196,0.16011747755931927,0.8055830825352613,0.5279297081551853,0.17438232819072527
0.04368288504094769,0.04413626136562785,0.2928636830731176,0.09451796158127664,0.09535389368043636
0.07310831664676064,0.07534787955077585,0.5958264509373518,0.27057936344097183,0.10924301551124335
0.08964379015141906,0.09474555440747058,0.5846131998445878,0.2676427780702241,0.12378790691090234
0.071296615335265,0.07653815678786102,0.5045893990049404,0.15589699123749864,0.08438158541589001
0.09598842881419702,0.10130732651086785,0.6550896812285396,0.2691041202587001,0.11968107606265749
0.09853030135646136,0.1043545815582393,0.6364913460871352,0.34358733929954494,0.29907403912890773
0.05644515132157953,0.056341222875379966,0.4039837120296625,0.13729123025147036,0.1773413365803317
0.0602942304093006,0.06154769672442169,0.3365042150126555,0.12019368555039568,0.08796276778890506
0.10650158999495113,0.10661088209084335,0.6120640417797746,0.41684431473996575,0.18717697782303416
0.08983829804671603,0.09414950520613051,0.6881749337454779,0.3709896951708413,0.2571017957520294
0.06703883102982357,0.07159156400684642,0.43953490481638147,0.18934053626415948,0.3505708737596294
0.11373752798688554,0.11798781659342783,0.7506629013796593,0.5172059299238264,0.5196858711228066
0.0672671614638274,0.06786824571505273,0.37350918776268677,0.15025375445092506,0.17923941671882135
0.09974860792869142,0.10138566121379002,0.6413309604590482,0.32887759317176446,0.17200581883662466
0.04781343657878755,0.04869461981037935,0.231707718067208,0.07671896865395245,0.2520104572015789
0.1496789597453263,0.15175648342099057,0.9331752411660982,0.8369197696669156,0.23481027652822786
0.07384442273438971,0.07454110616893657,0.5602506935561778,0.20755189116761094,0.089152551615986
0.058245476991534643,0.05866093904077168,0.32073253984918687,0.10109703420062759,0.11613647391068341
0.059055456493730785,0.06044893182492083,0.3961552513606604,0.1437614058535287,0.5033993555409859
0.08836882085074133,0.08640185930434968,0.7565560624636257,0.31317481681830234,0.18498705660564818
0.05598272319250946,0.05538606870085214,0.5415965466845355,0.15494273919882876,0.11010214859244498
0.021267227805278746,0.02127364565143356,0.10785813466682903,0.026181294907714387,0.4331888301681821
0.056914571473716855,0.05754903579089711,0.4861576315122631,0.1718086289836028,0.4153012080331135
0.03478857418853572,0.035977600787446246,0.22588358670300432,0.06875463105468775,0.38526985466394514
0.036813510678456285,0.03689798948953165,0.18505825101551965,0.062479961291669585,0.4094202672722898
0.028306514912490633,0.029061641236064577,0.1821880706070853,0.04858312743536746,0.0740477829971898
0.06040081359077758,0.06057404311660775,0.42614035885500545,0.17238606928046157,0.7854451582791202
0.10545306785173934,0.10248482561579637,0.8211483925329388,0.4553034973687828,0.29082967975080926
0.050112986867103,0.05061411468490713,0.33246894800280413,0.1122402978178651,0.06630132891620164
0.05221028049719355,0.051067881518567705,0.3196543231542709,0.11993298709862074,0.38932045379978036
0.10417406129205609,0.10292672479087489,0.7224741523544631,0.42429303863080714,0.2965501664194626
0.10917364312746376,0.12268914009364616,0.8044238624461636,0.5308413126492284,0.23386145824554605
0.08455893850690739,0.08228365273380982,0.7707662913497452,0.36967960173310704,0.1642276196909104
0.06422724814438664,0.0650899395033642,0.5503791227734323,0.1261045158304507,0.11305940353822523
0.045352270949441074,0.04364813735962133,0.26217280598173665,0.08088497136546573,0.2366999256536911
0.04596917922419768,0.045178057860440164,0.28193526273954556,0.0688361422625871,0.31418883141935683
0.05191893359441613,0.0516257758120189,0.26862495192407243,0.10104263989388074,0.19023969291088932
0.07691021071343061,0.08056164656702657,0.5696193691077694,0.19885299057182487,0.331860237536134
0.1641276795569215,0.16629477503936518,0.8199539954066634,0.5640479431436056,0.28154685965202897
0.052869284124266926,0.05116539493373898,0.31841886019059523,0.09932554793065149,0.23483172050348436
0.04853837421213942,0.04864523703696593,0.2713973578240928,0.09621308225455762,0.2901513546328924
0.0819335321910196,0.08425199298042753,0.5956762237340584,0.2437718870120408,0.15144496894497092
0.048753222294214915,0.04960657624879913,0.3415861284944216,0.09437878856896494,0.07140950549653426
0.08477649519210251,0.09411968682825778,0.5262317154610957,0.26429666339632774,0.23800067030048402
0.06576121828311915,0.07132938190049305,0.5268503877927411,0.19486163736366274,0.07247700474589701
0.07340119909656685,0.07442928896644478,0.6236579836121741,0.18865331303755253,0.29751180317105547
0.0689322017025904,0.07068370953638321,0.5526719435331033,0.19050590249283067,0.10528608874715255
0.11822934528346728,0.13318277271407084,0.6957991343970396,0.3960364355556615,0.1386594771218636
0.16267606185846165,0.17302315376511956,0.9071780795052944,0.723520189811581,0.16038679091062724
0.04421927536888181,0.044409016830111524,0.24210514693800086,0.07176632925946262,0.054989251478011786
0.02823990546053841,0.03082332849528154,0.16387897907507828,0.04751365483665819,0.06185891885567708
0.05898858982819537,0.06028360302798182,0.44978376076304455,0.17000788320103521,0.08129646930261351
0.02533965657987362,0.02631493997525721,0.15463079645486089,0.045538279603023125,0.05616991042403538
0.057235593282768255,0.05778042585563669,0.29136896430263826,0.13447422278119575,0.058731537464652615
0.19525483716533304,0.18498724814158385,0.9441556249997438,0.9410290134013524,0.3401329833946984
0.022654330386009048,0.022714016404039212,0.12414191163495966,0.03810150391716409,0.04340392635716136
0.10858028695825941,0.11081439180175191,0.7734048981029842,0.45775039408350765,0.3122385129456127
0.06963283442241473,0.0691837589548221,0.5339174975691566,0.22389761489221446,0.10957210856754873
0.08279710030418487,0.0813554316172512,0.5802389703450028,0.2963137316811362,0.15425558050528204
0.04817932311958598,0.04650916033067105,0.31899208599299333,0.09500454735803045,0.23409850334088156
0.03354941213409538,0.03324993222860504,0.22685785371125503,0.0649154901019967,0.11869225799425458
0.13698677112582408,0.1349032291217371,0.8617682495126199,0.6403688541231042,0.20461922164381335
0.08086738531038687,0.08032461259088283,0.5660951053497809,0.19070656680044545,0.10045320458428379
0.09337544807334514,0.09530453446686638,0.6918159173213703,0.3499048047568088,0.12326036367702463
0.044546339342945905,0.046287065721840666,0.3403580901128373,0.1212340354740705,0.06543126614971882
0.08580217325324525,0.08907249704094038,0.5372365767927157,0.19417777838697903,0.10577595079867283
0.10795281964341456,0.10900808441381987,0.7241169165261395,0.44739252356525566,0.1658238341895603
0.06574156056849598,0.06802884127386917,0.4220218546247848,0.14436043227418835,0.10398739409196721
0.03100345681506389,0.03096093569758017,0.20723263040813727,0.05958940187458486,0.11704374624945031
0.04897357603176608,0.049011883349913715,0.2785518673769435,0.10370133032054736,0.06555219026929474
0.04777375024083563,0.049956706416766215,0.3498681087645891,0.10440813051293969,0.06697544584242071
0.10771593642281364,0.11160144479822147,0.7030714694558344,0.3246905480972207,0.14558570941471274
0.056546680427117295,0.05807574863304471,0.3097500188981845,0.11604336521977329,0.1801499599954343
0.09801658841826066,0.10261928393069861,0.6535493252963595,0.39460690098059065,0.1075248442539685
0.11594421538836486,0.12304287795162909,0.7697082255347437,0.4164031081939883,0.14486517409436575
0.04984189222677201,0.048732191294541566,0.25223920080490275,0.08933669771486141,0.2704537831175865
0.058091013735457116,0.0636954272173362,0.42487150761968817,0.1423793127374469,0.0781596368242512
0.1366194684897722,0.13654645450048142,0.8476056762025981,0.4628877400935676,0.17017007283345192
0.05270864082728506,0.05345161247102602,0.5135913359466922,0.14849737790567163,0.251234743221723
0.06614653653073187,0.06699721145187026,0.41119483676385726,0.15158135258631897,0.4941006583003044
0.10762602290651264,0.11747621868391975,0.7544699092813515,0.4481987935992917,0.1911704937016963
0.051980511371468106,0.05228283125351611,0.45179821401536,0.12150089337865716,0.05722011163029072
0.046951959740012594,0.04883513642169654,0.3172376045167679,0.10404782796055524,0.04602264319955887
0.06974358928689281,0.07160159802688382,0.4770451505013096,0.168696213900823,0.09440260274913427
0.04482412078960074,0.046841779958545486,0.3036871267722394,0.11495583159080276,0.06437511994676438
0.12176763469926027,0.15101457957341657,0.7788536446293745,0.4420806783108176,0.2661191347279578
0.02628832316921294,0.025400759808090742,0.16778223588635854,0.04415083649123178,0.10890019105983899
0.0763619295850396,0.0827624345108146,0.6201996514140651,0.17767488502457826,0.08059757824865921
0.058725634753516144,0.05872743712407711,0.48286190297956744,0.11084277326191577,0.09933230312019037
0.08984871295795588,0.08880122048424698,0.7280503106557923,0.3450965529082104,0.13549900336399087
0.07139820100035127,0.07241358593220806,0.4969090464877302,0.2014709062447051,0.37382658136185937
0.07926470642531272,0.08381933221868829,0.5505406710727196,0.19288384875336484,0.09124741446508865
0.13236393725880322,0.1315820255441946,0.8479329890493382,0.6767867693090953,0.16380877822806117
0.05890224667674079,0.059076320677348415,0.44725145419028695,0.14270454881246225,0.09636264009981187
0.07000226504191817,0.07190456009240064,0.38491809674842636,0.13853388307794637,0.32078109898547574
0.04080644827934961,0.04147807027043263,0.33284973624378345,0.08912719610632043,0.05827973064503938
0.09232233201377874,0.09751155152723259,0.6057523507804237,0.3211716843585348,0.11671877274504032
0.059794147832737427,0.06123966883783014,0.42729091042178124,0.12718977114649782,0.49676834196308156
0.0728671226204355,0.0732179863889223,0.6068219384662656,0.31736535038318836,0.19947333723301336
0.09479395307876884,0.1061274160292374,0.7643900619534149,0.4304896117049708,0.10594306980239053
0.08152929110685207,0.10817565178127035,0.7199130593702062,0.33377768324189644,0.18801846726269636
0.096497280434019,0.11469634481395469,0.6246817272423666,0.369433955065898,0.10326488527393597
0.06800754498419274,0.06840606743724606,0.5256532131615754,0.13817592990891386,0.4475567978741401
0.025739986624932702,0.0258741605051908,0.16478565066096476,0.03555702457883194,0.04948970670187443
0.08185569680580414,0.08191572511257318,0.45200801154753334,0.22218505985837728,0.10741982589497474
0.06124537951954972,0.06206451666493151,0.5177747742423877,0.1818943082418416,0.5662300173642701
0.045048306647606035,0.04603923915815707,0.29854601989253887,0.09368665910752404,0.21544597330508128
0.09180891678055447,0.09561072984377328,0.7210738345590555,0.29215447833445135,0.3042796594658123
0.049178154412498364,0.04785806418332348,0.36062523397503216,0.13188793161922915,0.7739139665544289
0.05623742295906237,0.05667176890507993,0.38687239920068794,0.1138625932021374,0.3433618459436504
0.04494008917828841,0.048109063731894046,0.3430387166894292,0.09349762559656016,0.06975398164034602
0.04755481820501101,0.04875659460170491,0.2507552716918793,0.08231244629457317,0.6635373714826889
0.08139820842597618,0.08218526862047937,0.6719375448290326,0.25480041581852797,0.11083861916576421
0.0711636781270034,0.07175723436980204,0.5213437558374383,0.2132841900103997,0.39515767586018447
0.06322051161982674,0.06495639684161987,0.40000854921048085,0.1411258895561874,0.12985555090685127
0.05068571821421453,0.051973385705598465,0.2970009852211389,0.09024919999991078,0.06563797835333807
0.11170635979295788,0.11630671316732451,0.6478555906966461,0.29152331850526214,0.12741971537760952
0.12676441415364076,0.1264433210698978,0.8795019814815666,0.7595818674228202,0.20726348227165345
0.07272662132085868,0.07400088585846917,0.46660220981950035,0.12637456102924205,0.20774327201879006
0.04921093618972616,0.0511282082292317,0.33501703965520757,0.13297260649678844,0.19532676615699482
0.024116940679674594,0.026832900663817303,0.23785626136886623,0.05093313818547575,0.11657964563977084
0.05036516456044493,0.053406626260090115,0.37764660174486137,0.0970701922296601,0.10407868647639182
0.03863834180231352,0.03912811535439241,0.18753020629625913,0.05925282783587015,0.39374908974366163
0.09309854177584859,0.09292211608989184,0.5052385246573587,0.19360357557287233,0.5811393128845707
0.08706084131814329,0.08600555247355704,0.5337078656094938,0.2710518681690789,0.14616228911463627
0.08039240061102042,0.08266887422732937,0.5755992765753601,0.32329374375502085,0.16147335289413145
0.04733838645064848,0.047654776645531055,0.2337852513725553,0.07990381661387494,0.4393783793487538
0.04072037321230259,0.04089170399313533,0.2171443844661392,0.06838074424969276,0.15522425776328888
0.053113497310765624,0.05394458906979277,0.24096541881938766,0.09236682866074539,0.623875304539321
0.06791913479562507,0.07045712729784782,0.431252529730231,0.15603152919094868,0.11384739634843988
0.10266033590866941,0.10873366238368555,0.7622536398862609,0.44982533346270887,0.15305182074431278
0.022315666685124042,0.022605231676422817,0.07146396141071051,0.027875135404771895,0.050516226124874886
0.0759027723878121,0.07835166957194466,0.5578438811658561,0.18361710202621356,0.5056374700341922
0.10204332912019404,0.10917391054657216,0.839934442418281,0.5637895876615041,0.2535078937235314
0.10713242297766251,0.10218672630698526,0.7282429170262787,0.43981107779196027,0.143574626492772
0.053065444002392985,0.05287982791123515,0.39287713018228726,0.15432207219148994,0.07927186608062173
0.03672090695096303,0.036585197587926735,0.16632002066873314,0.053938913022319616,0.751009351741325
0.043205510405379295,0.04694787568561121,0.21685170551736674,0.07770641185279362,0.055951543325807554
0.047023072426603356,0.0466745153306659,0.18272702550527528,0.06796095167135417,0.12987417255010458
0.08460903862017738,0.0871555015290239,0.5710315368562835,0.21880251375335819,0.17453261128653902
0.24523164869965564,0.24658133526705747,0.9806712830594937,0.9649566199744107,0.2741155550169555
0.023620193082504237,0.024425876804753954,0.11160730389553028,0.03451785295952168,0.14409290474076097
0.07406461058663193,0.0734515830007582,0.5142834117035414,0.20408877046664672,0.10051663363788993
0.06366209566133893,0.06278922875464905,0.38030082133024834,0.12026991263070022,0.1661780306341809
0.08306499100600916,0.0861488739296468,0.6762196111986128,0.3205223315345423,0.12369377248596607
0.049614449449749146,0.05107956782096897,0.285344055128701,0.08450263096996011,0.13330364937714884
0.04254979389858526,0.04433044248131942,0.33865954593391223,0.0914038762654213,0.2902817190585857
0.05108944295401543,0.05112352867976473,0.30164423025215437,0.12296820512546183,0.45710020844526444
0.1042165644192465,0.09655451109957566,0.7867035540368064,0.3916155107040497,0.13260533801226243
0.0691596714730779,0.07032826133918096,0.4844891428103169,0.18630583398381467,0.10127917192515418
0.10989631834948127,0.11177444250626178,0.7408984315427437,0.40688550571078397,0.26012353827115264
0.036778096320804844,0.03679077866333622,0.24733149760460038,0.06479621684373428,0.07613726073332275
0.08082137856429707,0.08192841486840084,0.5319965326579018,0.1816095160235995,0.10084080710387375
0.07972205343680673,0.08976531176090077,0.49136234380595634,0.18114305468392103,0.09518645333548298
0.04746238536657036,0.047841438721984375,0.27905084894994714,0.0869987954276157,0.05998149433980313
0.08198715506137473,0.08493345532230294,0.5759988302940051,0.2752568207882066,0.10871156250659816
0.10953439845057891,0.11704719141687189,0.7854043938544415,0.5502948669527284,0.2993789961039159
0.09276219259202283,0.10795013541698131,0.4859377738114823,0.2704470642851023,0.08508168336975312
0.038397129882225045,0.039149613760537466,0.24055478927828544,0.071572983582829,0.18269978681395468
0.04308443406441862,0.041394105598618586,0.2747839602362712,0.07331358204116861,0.1502798932144426
0.025813785839259817,0.028819263645806587,0.15150001940086513,0.040855483374738384,0.7950711255170528
0.026560744481195622,0.027108079633920534,0.2242212708315001,0.04778347111390168,0.063478397126003
0.08258809237729893,0.08768945427856756,0.5380134939208784,0.1809945498317894,0.10135401365225132
0.03824483979232723,0.04046607910774685,0.20237652360344183,0.0728728507082171,0.669690924958464
0.04280504421878579,0.043305415089881005,0.2537304940293998,0.09146720734804499,0.5168729197745422
0.07322065835635151,0.08029690241955871,0.510456625727788,0.2013906553888797,0.4787145242903138
0.020345353136858257,0.020777283449141426,0.07016235492761702,0.026920219850525076,0.1462969893872784
0.03331102234606473,0.03343146747777749,0.13851499097045,0.053620151706964374,0.5252481097303429
0.05713592653988173,0.061274135634761834,0.44459532613146147,0.14207477314726255,0.08405738634167906
0.1129116563793621,0.10909748745730403,0.7721439434654412,0.5213497437817645,0.2135052802234249
0.06318720022333009,0.06341570416688422,0.4955109445910805,0.16253126656672623,0.11663909430389144
0.046065124310061656,0.04821176286478007,0.33227954943306476,0.10661842614260461,0.050812526047701
